timestamp,travel_time_seconds,travel_time_minutes,distance_meters,distance_km,hour_of_day,day_of_week,day_of_month,month,year,is_weekend,is_morning_rush_hour,is_evening_rush_hour,is_rush_hour,speed_kmph,avg_aqi_value,pm25,pm10,o3,co,so2,no2,"origin_Gachibowli, Hyderabad, Telangana","origin_Jubilee Hills Check Post, Hyderabad, Telangana","origin_Koti, Hyderabad, Telangana","origin_LB Nagar, Hyderabad, Telangana","origin_MGBS, Hyderabad, Telangana","origin_Miyapur, Hyderabad, Telangana","origin_Paradise Circle, Secunderabad, Telangana","origin_Secunderabad Railway Station, Malkajgiri, Secunderabad","origin_Secunderabad Railway Station, Secunderabad, Telangana","destination_Banjara Hills Road No 12, Hyderabad, Telangana","destination_Begum Bazaar, Hyderabad, Telangana","destination_Dilsukhnagar, Hyderabad, Telangana","destination_ECIL X Road, Hyderabad, Telangana","destination_Financial District, Hyderabad, Telangana","destination_Hitech City, Hyderabad, Telangana","destination_Keesara, Hyderabad, Telangana","destination_Kukatpally Housing Board, Hyderabad, Telangana","destination_MG Road, Secunderabad, Telangana",summary_route_Begumpet Rd,summary_route_Cheeriyal Main Rd/Road No. 10,summary_route_ECIL - Keesara Rd,summary_route_Hyderabad - Vijayawada Hwy/Pune - Machilipatnam Hwy,summary_route_ISB Rd,summary_route_Kaifi Azmi Road,summary_route_Kukatpally Housing Board - Hitech City Rd,summary_route_LV Prasad Marg/Road No. 2,summary_route_Lalapet - Moula Ali Rd,summary_route_Malakunta Road,summary_route_NH 44,summary_route_NH 65,summary_route_Road No. 36
2025-05-26 18:30:05.861958,865,14.42,3134,3.13,18,0,26,5,2025,0,0,1,1,13.043236994219653,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 18:30:05.452626,1574,26.23,5825,5.83,18,0,26,5,2025,0,0,1,1,13.32274459974587,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 18:30:05.028218,3395,56.58,20081,20.08,18,0,26,5,2025,0,0,1,1,21.29354933726068,97.66666666666667,78.5,65.0,12.6,4.7,3.3,5.15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:35:14.241296,2209,36.82,11988,11.99,18,0,26,5,2025,0,0,1,1,19.536803983703035,90.0,90.0,62.0,13.4,6.9,7.7,5.6,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 18:35:13.886942,338,5.63,1167,1.17,18,0,26,5,2025,0,0,1,1,12.42958579881657,90.0,90.0,62.0,13.4,6.9,7.7,5.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 18:35:13.483552,2860,47.67,16860,16.86,18,0,26,5,2025,0,0,1,1,21.22237762237762,90.0,90.0,62.0,13.4,6.9,7.7,5.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:35:12.867379,866,14.43,6545,6.54,18,0,26,5,2025,0,0,1,1,27.207852193995382,90.0,90.0,62.0,13.4,6.9,7.7,5.6,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 18:35:14.802942,1805,30.08,14557,14.56,18,0,26,5,2025,0,0,1,1,29.033351800554016,90.0,90.0,62.0,13.4,6.9,7.7,5.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:35:11.566225,846,14.1,3160,3.16,18,0,26,5,2025,0,0,1,1,13.446808510638299,90.0,90.0,62.0,13.4,6.9,7.7,5.6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 18:35:11.332159,851,14.18,3134,3.13,18,0,26,5,2025,0,0,1,1,13.257814336075207,90.0,90.0,62.0,13.4,6.9,7.7,5.6,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 18:35:11.024494,1816,30.27,5825,5.83,18,0,26,5,2025,0,0,1,1,11.547356828193832,90.0,90.0,62.0,13.4,6.9,7.7,5.6,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 18:35:10.634650,3378,56.3,20129,20.13,18,0,26,5,2025,0,0,1,1,21.451865008880993,90.0,90.0,62.0,13.4,6.9,7.7,5.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:35:12.457586,4361,72.68,19268,19.27,18,0,26,5,2025,0,0,1,1,15.905709699610183,90.0,90.0,62.0,13.4,6.9,7.7,5.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:40:20.231007,1802,30.03,14732,14.73,18,0,26,5,2025,0,0,1,1,29.431298557158716,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:40:19.743138,2239,37.32,11988,11.99,18,0,26,5,2025,0,0,1,1,19.275033497096917,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 18:40:19.460488,414,6.9,1167,1.17,18,0,26,5,2025,0,0,1,1,10.147826086956522,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 18:40:19.176053,2896,48.27,16860,16.86,18,0,26,5,2025,0,0,1,1,20.9585635359116,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:40:17.164325,870,14.5,6545,6.54,18,0,26,5,2025,0,0,1,1,27.082758620689656,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 18:40:16.742648,4345,72.42,19268,19.27,18,0,26,5,2025,0,0,1,1,15.96428078250863,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:40:15.847088,787,13.12,3127,3.13,18,0,26,5,2025,0,0,1,1,14.303939008894536,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 18:40:15.645876,1843,30.72,5825,5.83,18,0,26,5,2025,0,0,1,1,11.378187737384698,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 18:40:15.441041,3443,57.38,20213,20.21,18,0,26,5,2025,0,0,1,1,21.1347081033982,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 18:40:16.082504,814,13.57,3160,3.16,18,0,26,5,2025,0,0,1,1,13.975429975429975,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 18:45:25.282236,2881,48.02,16860,16.86,18,0,26,5,2025,0,0,1,1,21.067684831655676,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:45:26.363316,2194,36.57,11988,11.99,18,0,26,5,2025,0,0,1,1,19.670373746581586,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 18:45:25.748903,478,7.97,1167,1.17,18,0,26,5,2025,0,0,1,1,8.789121338912135,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 18:45:24.828188,902,15.03,6545,6.54,18,0,26,5,2025,0,0,1,1,26.121951219512194,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 18:45:27.081017,1814,30.23,14732,14.73,18,0,26,5,2025,0,0,1,1,29.236604189636164,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:45:23.474110,780,13.0,3160,3.16,18,0,26,5,2025,0,0,1,1,14.584615384615384,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 18:45:22.677918,806,13.43,3128,3.13,18,0,26,5,2025,0,0,1,1,13.9712158808933,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 18:45:22.166859,1983,33.05,5825,5.83,18,0,26,5,2025,0,0,1,1,10.574886535552194,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 18:45:21.455946,3322,55.37,20081,20.08,18,0,26,5,2025,0,0,1,1,21.761468994581577,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:45:24.340768,4255,70.92,19591,19.59,18,0,26,5,2025,0,0,1,1,16.575229142185666,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:50:31.910552,2193,36.55,11988,11.99,18,0,26,5,2025,0,0,1,1,19.67934336525308,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 18:50:31.525808,494,8.23,1167,1.17,18,0,26,5,2025,0,0,1,1,8.504453441295546,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 18:50:31.269227,2827,47.12,16860,16.86,18,0,26,5,2025,0,0,1,1,21.470109656880084,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:50:30.809645,876,14.6,6545,6.54,18,0,26,5,2025,0,0,1,1,26.897260273972602,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 18:50:32.552565,1828,30.47,14732,14.73,18,0,26,5,2025,0,0,1,1,29.01269146608315,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:50:29.585186,723,12.05,3160,3.16,18,0,26,5,2025,0,0,1,1,15.734439834024895,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 18:50:29.273745,797,13.28,3127,3.13,18,0,26,5,2025,0,0,1,1,14.124466750313676,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 18:50:28.761544,2017,33.62,5825,5.83,18,0,26,5,2025,0,0,1,1,10.396628656420427,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 18:50:28.351819,3347,55.78,20081,20.08,18,0,26,5,2025,0,0,1,1,21.59892440991933,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:50:30.401148,4254,70.9,19591,19.59,18,0,26,5,2025,0,0,1,1,16.579125528913963,90.2,92.8,64.4,16.54,5.4,4.96,9.260000000000002,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:55:37.610857,1857,30.95,14732,14.73,18,0,26,5,2025,0,0,1,1,28.55961227786753,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:55:36.995303,2162,36.03,11988,11.99,18,0,26,5,2025,0,0,1,1,19.961517113783536,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 18:55:36.483610,332,5.53,1167,1.17,18,0,26,5,2025,0,0,1,1,12.65421686746988,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 18:55:36.073369,2809,46.82,16860,16.86,18,0,26,5,2025,0,0,1,1,21.607689569241725,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:55:35.664692,890,14.83,6545,6.54,18,0,26,5,2025,0,0,1,1,26.474157303370788,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 18:55:35.263878,4130,68.83,19591,19.59,18,0,26,5,2025,0,0,1,1,17.076900726392253,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 18:55:34.437952,802,13.37,3127,3.13,18,0,26,5,2025,0,0,1,1,14.03640897755611,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 18:55:34.029804,1839,30.65,5825,5.83,18,0,26,5,2025,0,0,1,1,11.402936378466558,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 18:55:33.660006,3301,55.02,20081,20.08,18,0,26,5,2025,0,0,1,1,21.899909118448956,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-05-26 18:55:34.742499,686,11.43,3160,3.16,18,0,26,5,2025,0,0,1,1,16.58309037900875,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 19:00:42.056512,2883,48.05,16860,16.86,19,0,26,5,2025,0,0,1,1,21.053069719042664,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 19:00:43.084921,2203,36.72,11988,11.99,19,0,26,5,2025,0,0,1,1,19.590013617793918,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 19:00:42.569990,328,5.47,1167,1.17,19,0,26,5,2025,0,0,1,1,12.808536585365854,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 19:00:41.605860,898,14.97,6545,6.54,19,0,26,5,2025,0,0,1,1,26.238307349665927,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 19:00:43.736069,1846,30.77,14732,14.73,19,0,26,5,2025,0,0,1,1,28.72979414951246,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-05-26 19:00:40.417759,672,11.2,3160,3.16,19,0,26,5,2025,0,0,1,1,16.92857142857143,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 19:00:38.904349,3279,54.65,17501,17.5,19,0,26,5,2025,0,0,1,1,19.21427264409881,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-05-26 19:00:41.133141,4054,67.57,19591,19.59,19,0,26,5,2025,0,0,1,1,17.39703996053281,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 19:00:39.806648,748,12.47,3134,3.13,19,0,26,5,2025,0,0,1,1,15.083422459893047,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 19:00:39.392444,1799,29.98,5825,5.83,19,0,26,5,2025,0,0,1,1,11.656475819899946,89.8,92.4,63.0,12.819999999999999,5.14,3.78,9.9,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 19:05:49.097981,1865,31.08,14557,14.56,19,0,26,5,2025,0,0,1,1,28.099302949061663,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-05-26 19:05:48.412906,2177,36.28,11988,11.99,19,0,26,5,2025,0,0,1,1,19.82397795130914,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 19:05:48.024712,299,4.98,1167,1.17,19,0,26,5,2025,0,0,1,1,14.050836120401337,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 19:05:47.115276,902,15.03,6545,6.54,19,0,26,5,2025,0,0,1,1,26.121951219512194,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 19:05:47.626179,2826,47.1,16860,16.86,19,0,26,5,2025,0,0,1,1,21.477707006369428,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 19:05:46.089664,637,10.62,3160,3.16,19,0,26,5,2025,0,0,1,1,17.85871271585557,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 19:05:45.577075,741,12.35,3127,3.13,19,0,26,5,2025,0,0,1,1,15.191902834008097,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 19:05:45.270305,1852,30.87,5825,5.83,19,0,26,5,2025,0,0,1,1,11.322894168466522,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 19:05:44.862636,3262,54.37,17279,17.28,19,0,26,5,2025,0,0,1,1,19.06940527283875,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-05-26 19:05:46.747305,3951,65.85,19591,19.59,19,0,26,5,2025,0,0,1,1,17.850569476082004,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 19:10:52.294775,1898,31.63,14557,14.56,19,0,26,5,2025,0,0,1,1,27.610748155953637,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-05-26 19:10:51.802428,2150,35.83,11988,11.99,19,0,26,5,2025,0,0,1,1,20.07293023255814,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 19:10:51.527386,317,5.28,1167,1.17,19,0,26,5,2025,0,0,1,1,13.25299684542587,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-05-26 19:10:51.326459,2771,46.18,16860,16.86,19,0,26,5,2025,0,0,1,1,21.904005774088777,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 19:10:51.072925,908,15.13,6545,6.54,19,0,26,5,2025,0,0,1,1,25.94933920704846,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-05-26 19:10:50.878290,3939,65.65,19591,19.59,19,0,26,5,2025,0,0,1,1,17.904950495049505,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-05-26 19:10:50.073589,783,13.05,3128,3.13,19,0,26,5,2025,0,0,1,1,14.381609195402298,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-26 19:10:49.901193,1333,22.22,5825,5.83,19,0,26,5,2025,0,0,1,1,15.731432858214552,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-05-26 19:10:49.702375,3298,54.97,17279,17.28,19,0,26,5,2025,0,0,1,1,18.861249241964828,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-05-26 19:10:50.261316,652,10.87,3160,3.16,19,0,26,5,2025,0,0,1,1,17.447852760736197,89.0,91.6,61.6,13.180000000000001,5.16,3.8600000000000003,9.940000000000001,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-05-26 19:15:59.179279,1917,31.95,14557,14.56,19,0,26,5,2025,0,0,1,1,27.337089201877934,97.6,97.6,61.6,14.24,6.2,4.14,11.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-05-26 19:15:58.390571,2156,35.93,11988,11.99,19,0,26,5,2025,0,0,1,1,20.017068645640073,97.6,97.6,61.6,14.24,6.2,4.14,11.4,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-05-26 19:15:57.921272,291,4.85,1167,1.17,19,0,26,5,2025,0,0,1,1,14.437113402061856,97.6,97.6,61.6,14.24,6.2,4.14,11.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
